City,Date,Duration (Hours),Cause,Affected Area,Number of Customers Affected,Restoration Time,Comments,Quick_Response,Scaled Duration (Hours),Scaled Number of Customers Affected,Cluster_Labels
Dire Dawa,2020-04-16,9.62,Accident,F5 ,473,4/16/2020 9:37,,0,0.991828586208117,-0.0410415972835499,1
Addis Ababa,2017-02-27,4.05,Accident,Harer Water,266,2/27/2017 4:02,,0,-0.7588380582134261,-0.7575074141789707,0
Bahir Dar,2019-05-20,11.35,Equipment Failure,Bahir Dar West,402,5/20/2019 11:20,,0,1.5355724452474833,-0.286785911291158,1
Mojo,2021-08-03,2.37,Maintenance,Mojo Central,233,8/3/2021 2:22,QR,1,-1.2868667768181286,-0.8717266023796899,0
Addis Ababa,2017-07-02,10.63,Equipment Failure,Line 1,169,7/2/2017 10:37,,0,1.3092744229883255,-1.093242603738661,1
Mojo,2018-07-29,11.68,Maintenance,Mojo Industrial,281,7/29/2018 11:40,,0,1.6392923721162642,-0.7055896013604619,1
Bahir Dar,2017-12-07,2.95,Maintenance,Bahir Dar East,444,12/7/2017 2:56,QR,1,-1.1045711477760287,-0.1414160353993335,0
Addis Ababa,2020-12-05,8.94,Maintenance,Hawassa Main,670,12/5/2020 8:56,,0,0.7781026762966898,0.6408123443995316,1
Addis Ababa,2022-04-24,1.44,Maintenance,Hawassa Main,481,4/24/2022 1:26,QR,1,-1.5791683889028747,-0.0133520971136786,0
Bahir Dar,2018-11-09,5.46,Maintenance,Bahir Dar West,639,11/9/2018 5:27,,0,-0.3156710979559079,0.5335155312412803,0
Mojo,2018-06-26,6.68,Maintenance,Mojo Central,135,6/26/2018 6:40,,0,0.0677783286498878,-1.2109229794606138,1
Addis Ababa,2018-09-15,7.39,Maintenance,Hawassa South,470,9/15/2018 7:23,,0,0.2909333228221132,-0.0514251598472517,1
Addis Ababa,2020-10-03,11.3,Equipment Failure,Substation name,1170,10/3/2020 11:17,,0,1.51985730481282,2.37140610501649,2
Addis Ababa,2017-10-15,8.39,Maintenance,Line 2,193,10/15/2017 8:23,,0,0.6052361315153888,-1.0101741032290463,1
Mojo,2022-01-11,6.29,Equipment Failure,Mojo Industrial,219,1/11/2022 6:17,,0,-0.0547997667404894,-0.9201832276769648,0
Addis Ababa,2017-03-04,9.91,Equipment Failure,Hawassa South,676,3/4/2017 9:54,,0,1.0829764007291671,0.6615794695269351,1
Bahir Dar,2020-12-24,11.46,Accident,Bahir Dar West,409,12/24/2020 11:27,,0,1.570145754203744,-0.2625575986425206,1
Bahir Dar,2022-02-28,1.24,Equipment Failure,Bahir Dar East,541,2/28/2022 1:14,QR,1,-1.6420289506415295,0.1943191541603564,0
Addis Ababa,2018-12-14,11.81,Maintenance,Addis Center,1041,12/14/2018 11:48,,0,1.68015173724639,1.924912914777315,2
Addis Ababa,2019-11-09,1.95,Accident,Fedis,114,11/9/2019 1:56,QR,1,-1.418873956469304,-1.283607917406526,0
Bahir Dar,2022-11-06,9.96,Equipment Failure,Bahir Dar East,303,11/6/2022 9:57,,0,1.0986915411638312,-0.6294434758933157,1
Mojo,2020-03-29,4.08,Maintenance,Mojo Central,107,3/29/2020 4:05,,0,-0.7494089739526277,-1.3078362300551634,0
Bahir Dar,2018-08-20,2.45,Maintenance,Bahir Dar East,441,8/20/2018 2:27,QR,1,-1.2617225521226665,-0.1517995979630352,0
Dire Dawa,2019-09-02,5.84,Accident,F3,614,9/2/2019 5:50,,0,-0.1962360306524633,0.4469858432104323,0
Mojo,2022-10-25,8.08,Maintenance,Mojo Central,259,10/25/2022 8:05,,0,0.5078022608204733,-0.7817357268276081,1
Addis Ababa,2021-03-08,5.19,Maintenance,Gofa,827,3/8/2021 5:11,,0,-0.4005328563030921,1.1842187852332566,2
Addis Ababa,2018-01-23,1.6,Equipment Failure,PT,202,1/23/2018 1:36,QR,1,-1.5288799395119506,-0.9790234155379414,0
Mojo,2020-08-01,7.59,Maintenance,Mojo Industrial,239,8/1/2020 7:35,,0,0.3537938845607684,-0.8509594772522864,1
Addis Ababa,2020-10-13,10.93,Maintenance,Hawassa South,333,10/13/2020 10:55,,0,1.4035652655963078,-0.5256078502562983,1
Dire Dawa,2020-10-24,5.22,Maintenance,Dire Dawa Substation 1,577,10/24/2020 5:12,,0,-0.391103772042294,0.3189219049247774,0
Addis Ababa,2020-05-20,3.38,Equipment Failure,Kotebe A,1270,5/20/2020 3:22,,0,-0.9694209400379205,2.717524857139882,2
Dire Dawa,2020-02-21,5.87,Maintenance,F1,491,2/21/2020 5:52,,0,-0.186806946391665,0.0212597780986605,0
Addis Ababa,2020-11-01,1.53,Maintenance,Substation name,990,11/1/2020 1:31,QR,1,-1.5508811361204795,1.7483923511943849,2
Bahir Dar,2018-11-10,10.03,Maintenance,Bahir Dar East,340,11/10/2018 10:01,,0,1.12069273777236,-0.5013795376076609,1
Dire Dawa,2019-01-31,10.09,Equipment Failure,F3,696,1/31/2019 10:05,,0,1.1395509062939566,0.7308032199516135,1
Mojo,2020-03-27,7.47,Equipment Failure,Mojo Central,142,3/27/2020 7:28,,0,0.3160775475175753,-1.1866946668119764,1
Addis Ababa,2021-10-29,4.88,Equipment Failure,Gofa,975,10/29/2021 4:53,,0,-0.4979667269980076,1.696474538375876,2
Bahir Dar,2019-08-26,9.8,Maintenance,Bahir Dar West,325,8/26/2019 9:47,,0,1.048403091772907,-0.5532973504261696,1
Addis Ababa,2019-03-13,7.1,Equipment Failure,Hawassa South,360,3/13/2019 7:06,,0,0.1997855083010634,-0.4321557871829825,1
Dire Dawa,2018-07-23,10.09,Equipment Failure,F5,674,7/23/2018 10:05,,0,1.1395509062939566,0.6546570944844673,1
Addis Ababa,2018-10-27,7.95,Maintenance,Line 3,181,10/27/2018 7:56,,0,0.4669428956903476,-1.0517083534838536,1
Dire Dawa,2017-01-01,9.63,Maintenance,F1,487,1/1/2017 9:37,,0,0.9949716142950502,0.0074150280137248,1
Addis Ababa,2021-11-21,7.58,Equipment Failure,Gofa,1111,11/21/2021 7:35,,0,0.3506508564738357,2.167196041263689,2
Bahir Dar,2022-02-01,5.56,Maintenance,Bahir Dar West,397,2/1/2022 5:33,,0,-0.2842408170865805,-0.3040918488973276,0
Bahir Dar,2019-01-24,11.54,Maintenance,Bahir Dar East,564,1/24/2019 11:32,,0,1.5952899788992054,0.2739264671487365,1
Dire Dawa,2019-10-25,6.95,Maintenance,F5 ,608,10/25/2019 6:57,,0,0.1526400869970723,0.4262187180830288,1
Addis Ababa,2017-01-19,7.66,Accident,Mekanisa,978,1/19/2017 7:39,,0,0.3757950811692977,1.706858100939578,2
Bahir Dar,2022-07-13,3.43,Maintenance,Bahir Dar West,486,7/13/2022 3:25,,0,-0.9537057996032566,0.0039538404924909,0
Addis Ababa,2022-09-05,7.88,Maintenance,Hawassa Main,518,9/5/2022 7:52,,0,0.4449416990818182,0.1147118411719763,1
Dire Dawa,2019-11-11,7.29,Maintenance,F5,302,11/11/2019 7:17,,0,0.2595030419527858,-0.6329046634145497,1
Addis Ababa,2017-01-21,3.03,Maintenance,Nifas Silk,1056,1/21/2017 3:01,,0,-1.0794269230805669,1.976830727595824,2
Addis Ababa,2019-08-01,1.66,Maintenance,Hawassa Main,369,8/1/2019 1:39,QR,1,-1.5100217709903538,-0.4010050994918773,0
Addis Ababa,2018-10-04,7.65,Maintenance,TL,149,10/4/2018 7:38,,0,0.372652053082365,-1.1624663541633389,1
Addis Ababa,2018-05-22,9.4,Maintenance,PT,196,5/22/2018 9:24,,0,0.9226819682955968,-0.9997905406653448,1
Addis Ababa,2017-01-16,6.76,Maintenance,Line 4,173,1/16/2017 6:45,,0,0.0929225533453498,-1.079397853653725,1
Mojo,2019-03-30,3.49,Maintenance,Mojo Central,237,3/30/2019 3:29,,0,-0.93484763108166,-0.8578818522947542,0
Addis Ababa,2019-06-21,8.33,Maintenance,Hawassa South,428,6/21/2019 8:19,,0,0.5863779629937922,-0.1967950357390762,1
Mojo,2020-05-12,1.88,Accident,Mojo Industrial,248,5/12/2020 1:52,QR,1,-1.4408751530778334,-0.8198087895611812,0
Dire Dawa,2019-05-15,5.86,Maintenance,F5 ,485,5/15/2019 5:51,,0,-0.1899499744785976,0.000492652971257,0
Mojo,2017-12-24,2.8,Accident,Mojo Central,100,12/24/2017 2:47,QR,1,-1.1517165690800202,-1.332064542703801,0
Dire Dawa,2021-06-03,3.03,Equipment Failure,F3,432,6/3/2021 3:01,,0,-1.0794269230805669,-0.1829502856541405,0
Dire Dawa,2019-05-04,3.23,Maintenance,F6,492,5/4/2019 3:13,,0,-1.0165663613419118,0.0247209656198944,0
Mojo,2019-04-09,5.25,Maintenance,Mojo Central,156,4/9/2019 5:15,,0,-0.3816746877814957,-1.1382380415147015,0
Mojo,2018-07-30,1.56,Maintenance,Mojo Industrial,203,7/30/2018 1:33,QR,1,-1.5414520518596813,-0.9755622280167074,0
Addis Ababa,2019-07-14,5.38,Maintenance,Gelan,1077,7/14/2019 5:22,,0,-0.3408153226513699,2.049515665541736,2
Addis Ababa,2018-06-09,6.63,Maintenance,Sebeta 2,1037,6/9/2018 6:37,,0,0.0520631882152241,1.9110681646923795,2
Dire Dawa,2021-08-02,6.32,Maintenance,F4,692,8/2/2021 6:18,,0,-0.045370682479691,0.7169584698666778,2
Mojo,2022-06-16,5.21,Maintenance,Mojo Central,209,6/16/2022 5:12,,0,-0.3942468001292267,-0.954795102889304,0
Mojo,2021-11-04,10.23,Equipment Failure,Mojo Central,138,11/4/2021 10:13,,0,1.1835532995110152,-1.200539416896912,1
Addis Ababa,2021-02-08,2.6,Equipment Failure,Line 4,135,2/8/2021 2:35,QR,1,-1.2145771308186752,-1.2109229794606138,0
Addis Ababa,2018-09-16,6.56,Maintenance,Fedis,196,9/16/2018 6:33,,0,0.0300619916066947,-0.9997905406653448,1
Dire Dawa,2021-06-16,1.68,Equipment Failure,F6,402,6/16/2021 1:40,QR,1,-1.5037357148164885,-0.286785911291158,0
Addis Ababa,2021-11-07,1.78,Equipment Failure,Hawassa South,513,11/7/2021 1:46,QR,1,-1.4723054339471608,0.0974059035658067,0
Addis Ababa,2019-06-24,7.31,Equipment Failure,Hawassa Main,356,6/24/2019 7:18,,0,0.2657890981266512,-0.4460005372679181,1
Addis Ababa,2022-02-13,7.23,Maintenance,Hawassa Main,400,2/13/2022 7:13,,0,0.2406448734311894,-0.2937082863336258,1
Addis Ababa,2018-02-04,10.66,Equipment Failure,Gefersa,940,2/4/2018 10:39,,0,1.3187035072491236,1.575332975132689,2
Dire Dawa,2018-09-27,7.14,Maintenance,Dire Dawa Substation 1,529,9/27/2018 7:08,,0,0.2123576206487944,0.1527849039055493,1
Mojo,2020-10-26,11.56,Maintenance,Mojo Industrial,280,10/26/2020 11:33,,0,1.6015760350730714,-0.7090507888816958,1
Addis Ababa,2020-09-14,1.54,Accident,Line 3,160,9/14/2020 1:32,QR,1,-1.5477381080335468,-1.124393291429766,0
Addis Ababa,2018-08-19,2.08,Accident,Gofa,828,8/19/2018 2:04,QR,1,-1.3780145913391784,1.1876799727544904,2
Addis Ababa,2020-09-25,1.48,Maintenance,Addis Center,941,9/25/2020 1:29,QR,1,-1.566596276555143,1.578794162653923,2
Mojo,2018-02-16,3.04,Equipment Failure,Mojo Central,170,2/16/2018 3:02,,0,-1.076283894993634,-1.0897814162174266,0
Addis Ababa,2017-02-12,6.95,Equipment Failure,Bedesa,256,2/12/2017 6:57,,0,0.1526400869970723,-0.7921192893913098,1
Addis Ababa,2017-04-19,8.1,Maintenance,Kality North,882,4/19/2017 8:06,,0,0.5140883169943387,1.374584098901122,2
Bahir Dar,2020-03-17,1.5,Maintenance,Bahir Dar West,536,3/17/2020 1:30,QR,1,-1.560310220381278,0.1770132165541868,0
Addis Ababa,2018-02-12,11.41,Accident,Hawassa South,301,2/12/2018 11:24,,0,1.55443061376908,-0.6363658509357836,1
Dire Dawa,2017-08-12,10.26,Maintenance,Dire Dawa Substation 1,509,8/12/2017 10:15,,0,1.1929823837718134,0.083561153480871,1
Dire Dawa,2018-08-13,4.26,Maintenance,F5 ,479,8/13/2018 4:15,,0,-0.6928344683878382,-0.0202744721561464,0
Addis Ababa,2021-04-16,1.85,Equipment Failure,Hawassa South,572,4/16/2021 1:50,QR,1,-1.4503042373386317,0.3016159673186078,0
Dire Dawa,2021-05-12,2.87,Maintenance,F5 ,550,5/12/2021 2:52,QR,1,-1.1297153724714908,0.2254698418514616,0
Addis Ababa,2018-05-25,2.4,Maintenance,Hawassa South,409,5/25/2018 2:23,QR,1,-1.27743769255733,-0.2625575986425206,0
Mojo,2017-11-26,2.36,Maintenance,Mojo Central,160,11/26/2017 2:21,QR,1,-1.2900098049050617,-1.124393291429766,0
Mojo,2019-12-17,6.7,Equipment Failure,Mojo Central,182,12/17/2019 6:42,,0,0.0740643848237534,-1.0482471659626196,1
Addis Ababa,2019-01-19,3.7,Equipment Failure,Hawassa South,555,1/19/2019 3:42,,0,-0.8688440412560723,0.2427757794576312,0
Addis Ababa,2018-11-14,4.94,Maintenance,Addis North,878,11/14/2018 4:56,,0,-0.4791085584764109,1.3607393488161863,2
Addis Ababa,2021-10-17,11.88,Equipment Failure,Hawassa South,585,10/17/2021 11:53,,0,1.7021529338549195,0.3466114050946487,1
Bahir Dar,2022-12-26,8.53,Equipment Failure,Bahir Dar West,513,12/26/2022 8:31,,0,0.6492385247324469,0.0974059035658067,1
Bahir Dar,2019-10-13,11.44,Maintenance,Bahir Dar West,529,10/13/2019 11:26,,0,1.563859698029878,0.1527849039055493,1
Bahir Dar,2021-09-30,2.57,Equipment Failure,Bahir Dar East,510,9/30/2021 2:34,QR,1,-1.2240062150794735,0.0870223410021049,0
Dire Dawa,2018-12-25,5.2,Equipment Failure,F5,562,12/25/2018 5:12,,0,-0.3973898282161594,0.2670040921062686,0
Dire Dawa,2022-01-22,7.1,Maintenance,F4,689,1/22/2022 7:06,,0,0.1997855083010634,0.706574907302976,2
Dire Dawa,2022-09-16,1.84,Maintenance,F4,385,9/16/2022 1:50,QR,1,-1.4534472654255643,-0.3456260991521346,0
Addis Ababa,2017-05-03,1.05,Equipment Failure,Line 2,227,5/3/2017 1:02,QR,1,-1.701746484293252,-0.8924937275070934,0
Dire Dawa,2021-08-26,8.37,Maintenance,F1,619,8/26/2021 8:22,,0,0.5989500753415229,0.4642917808166019,1
Addis Ababa,2017-06-06,8.06,Maintenance,Harer Water,244,6/6/2017 8:03,,0,0.501516204646608,-0.8336535396461169,1
Bahir Dar,2019-10-27,5.52,Equipment Failure,Bahir Dar West,418,10/27/2019 5:31,,0,-0.2968129294343115,-0.2314069109514153,0
Addis Ababa,2018-02-25,6.39,Equipment Failure,Addis Center,937,2/25/2018 6:23,,0,-0.023369485871162,1.5649494125689871,2
Addis Ababa,2022-01-17,5.57,Accident,Bedesa,117,1/17/2022 5:34,,0,-0.2810977889996475,-1.273224354842824,0
Bahir Dar,2021-11-25,1.26,Maintenance,Bahir Dar West,535,11/25/2021 1:15,QR,1,-1.6357428944676642,0.1735520290329529,0
Addis Ababa,2021-12-19,4.69,Accident,Hawassa South,550,12/19/2021 4:41,,0,-0.5576842606497298,0.2254698418514616,0
Bahir Dar,2017-09-25,2.95,Maintenance,Bahir Dar West,417,9/25/2017 2:56,QR,1,-1.1045711477760287,-0.2348680984726492,0
Addis Ababa,2021-08-10,2.08,Maintenance,Average interruption per year/line    ,1126,8/10/2021 2:04,QR,1,-1.3780145913391784,2.219113854082198,2
Bahir Dar,2018-06-30,11.52,Equipment Failure,Bahir Dar East,543,6/30/2018 11:31,,0,1.58900392272534,0.2012415292028242,1
Mojo,2021-08-16,7.59,Maintenance,Mojo Industrial,186,8/16/2021 7:35,,0,0.3537938845607684,-1.034402415877684,1
Bahir Dar,2019-08-29,9.02,Maintenance,Bahir Dar West,432,8/29/2019 9:00,,0,0.8032469009921519,-0.1829502856541405,1
Addis Ababa,2021-06-04,4.47,Maintenance,Bedesa,275,6/4/2021 4:28,,0,-0.6268308785622505,-0.7263567264878654,0
Addis Ababa,2017-03-15,5.32,Equipment Failure,Kality 2,819,3/15/2017 5:19,,0,-0.3596734911729664,1.1565292850633853,2
Addis Ababa,2019-10-07,3.61,Equipment Failure,Hawassa South,574,10/7/2019 3:36,,0,-0.8971312940384671,0.3085383423610756,0
Addis Ababa,2021-08-16,2.07,Maintenance,Addis East1,942,8/16/2021 2:03,QR,1,-1.381157619426111,1.5822553501751568,2
Addis Ababa,2020-02-16,2.97,Equipment Failure,Hawassa Main,448,2/16/2020 2:58,QR,1,-1.0982850916021634,-0.1275712853143978,0
Addis Ababa,2022-11-21,9.77,Maintenance,TOTAL,971,11/21/2022 9:46,,0,1.0389740075121083,1.6826297882909405,2
Addis Ababa,2019-11-02,8.45,Equipment Failure,Total No oflines,915,11/2/2019 8:27,,0,0.624094300036985,1.4888032871018413,2
Addis Ababa,2021-02-01,7.02,Equipment Failure,Outage per line ,1418,2/1/2021 7:00,,0,0.1746412836056013,3.2297806102825013,2
Mojo,2018-11-15,6.23,Equipment Failure,Mojo Central,300,11/15/2018 6:13,,0,-0.0736579352620858,-0.6398270384570175,0
Addis Ababa,2018-12-09,11.15,Equipment Failure,Line 2,267,12/9/2018 11:08,,0,1.4727118835088284,-0.7540462266577368,1
Addis Ababa,2020-10-09,1.8,Equipment Failure,Hawassa Main,455,10/9/2020 1:48,QR,1,-1.4660193777732955,-0.1033429726657604,0
Addis Ababa,2017-04-03,4.09,Maintenance,Addis East1,1149,4/3/2017 4:05,,0,-0.7462659458656951,2.298721167070578,2
Mojo,2022-08-15,4.85,Accident,Mojo Industrial,271,8/15/2022 4:50,,0,-0.507395811258806,-0.7402014765728011,0
Addis Ababa,2020-02-15,9.61,Equipment Failure,Gelan,1057,2/15/2020 9:36,,0,0.9886855581211844,1.9802919151170573,2
Mojo,2018-07-09,11.92,Equipment Failure,Mojo Central,228,7/9/2018 11:55,,0,1.7147250462026502,-0.8890325399858595,1
Bahir Dar,2020-10-30,3.65,Equipment Failure,Bahir Dar East,618,10/30/2020 3:38,,0,-0.8845591816907362,0.4608305932953679,0
Bahir Dar,2018-03-12,10.62,Equipment Failure,Bahir Dar East,600,3/12/2018 10:37,,0,1.3061313949013922,0.3985292179131575,1
Mojo,2022-04-28,10.14,Equipment Failure,Mojo Central,136,4/28/2022 10:08,,0,1.1552660467286204,-1.2074617919393795,1
Addis Ababa,2022-03-07,3.47,Maintenance,Line 1,243,3/7/2022 3:28,,0,-0.9411336872555256,-0.8371147271673508,0
Dire Dawa,2018-04-22,5.39,Equipment Failure,F5 ,433,4/22/2018 5:23,,0,-0.3376722945644372,-0.1794890981329066,0
Mojo,2017-09-05,5.51,Maintenance,Mojo Central,237,9/5/2017 5:30,,0,-0.2999559575212442,-0.8578818522947542,0
Addis Ababa,2020-10-18,11.76,Maintenance,Hawassa South,557,10/18/2020 11:45,,0,1.6644365968117265,0.249698154500099,1
Dire Dawa,2018-12-12,2.99,Maintenance,F5 ,582,12/12/2018 2:59,QR,1,-1.0919990354282978,0.3362278425309469,0
Addis Ababa,2018-01-02,9.79,Equipment Failure,Sululta,1158,1/2/2018 9:47,,0,1.0452600636859737,2.329871854761683,2
Dire Dawa,2018-08-28,4.68,Accident,Dire Dawa Substation 1,660,8/28/2018 4:40,,0,-0.5608272887366627,0.6062004691871925,0
Addis Ababa,2017-09-20,9.04,Maintenance,Hawassa Main,580,9/20/2017 9:02,,0,0.8095329571660173,0.3293054674884791,1
Bahir Dar,2021-09-25,5.62,Maintenance,Bahir Dar West,310,9/25/2021 5:37,,0,-0.2653826485649838,-0.6052151632446784,0
Bahir Dar,2017-01-20,7.36,Equipment Failure,Bahir Dar East,485,1/20/2017 7:21,,0,0.2815042385613152,0.000492652971257,1
Dire Dawa,2017-04-02,10.16,Equipment Failure,F5 ,308,4/2/2017 10:09,,0,1.161552102902486,-0.6121375382871462,1
Mojo,2021-09-12,9.85,Accident,Mojo Industrial,273,9/12/2021 9:50,,0,1.0641182322075704,-0.7332791015303333,1
Dire Dawa,2019-11-07,10.53,Maintenance,F5,369,11/7/2019 10:31,,0,1.2778441421189974,-0.4010050994918773,1
Addis Ababa,2020-07-29,1.66,Accident,Hawassa South,400,7/29/2020 1:39,QR,1,-1.5100217709903538,-0.2937082863336258,0
Addis Ababa,2019-03-25,8.61,Equipment Failure,Line 4,272,3/25/2019 8:36,,0,0.674382749427909,-0.7367402890515672,1
Addis Ababa,2017-07-15,2.54,Accident,Gofa,986,7/15/2017 2:32,QR,1,-1.2334352993402715,1.7345476011094492,2
Bahir Dar,2017-12-12,5.57,Maintenance,Bahir Dar West,562,12/12/2017 5:34,,0,-0.2810977889996475,0.2670040921062686,0
Mojo,2017-07-20,7.03,Maintenance,Mojo Central,141,7/20/2017 7:02,,0,0.1777843116925343,-1.1901558543332105,1
Dire Dawa,2020-09-16,5.43,Maintenance,Dire Dawa Substation 1,517,9/16/2020 5:25,,0,-0.3251001822167062,0.1112506536507423,0
Dire Dawa,2022-08-01,6.72,Maintenance,F1,639,8/1/2022 6:42,,0,0.0803504409976188,0.5335155312412803,2
Addis Ababa,2022-12-24,11.96,Maintenance,Hawassa Main,668,12/24/2022 11:57,,0,1.7272971585503816,0.6338899693570638,1
Dire Dawa,2020-10-01,2.49,Maintenance,F3,256,10/1/2020 2:29,QR,1,-1.2491504397749351,-0.7921192893913098,0
Addis Ababa,2017-05-11,8.43,Equipment Failure,Harer No 3,154,5/11/2017 8:25,,0,0.6178082438631196,-1.1451604165571694,1
Addis Ababa,2020-11-12,5.36,Equipment Failure,Hawassa Main,624,11/12/2020 5:21,,0,-0.3471013788252353,0.4815977184227714,0
Addis Ababa,2021-03-16,2.46,Equipment Failure,Nifas Silk,1166,3/16/2021 2:27,QR,1,-1.2585795240357338,2.3575613549315544,2
Addis Ababa,2021-09-30,2.75,Maintenance,Mekanisa,954,9/30/2021 2:44,QR,1,-1.1674317095146838,1.623789600429964,2
Addis Ababa,2017-10-03,11.44,Accident,Line 3,212,10/3/2017 11:26,,0,1.563859698029878,-0.9444115403256022,1
Addis Ababa,2018-05-25,10.68,Maintenance,Line 3,167,5/25/2018 10:40,,0,1.324989563422989,-1.1001649787811285,1
Addis Ababa,2022-11-20,10.98,Equipment Failure,Kality 2,888,11/20/2022 10:58,,0,1.4192804060309716,1.3953512240285255,2
Addis Ababa,2021-09-23,11.91,Maintenance,Hawassa Main,527,9/23/2021 11:54,,0,1.7115820181157175,0.1458625288630815,1
Mojo,2021-07-16,3.29,Maintenance,Mojo Central,221,7/16/2021 3:17,,0,-0.9977081928203152,-0.913260852634497,0
Addis Ababa,2021-10-31,4.91,Equipment Failure,Hawassa South,567,10/31/2021 4:54,,0,-0.4885376427372092,0.2843100297124382,0
Mojo,2019-08-19,8.36,Maintenance,Mojo Central,200,8/19/2019 8:21,,0,0.5958070472545902,-0.9859457905804092,1
Addis Ababa,2018-02-27,6.32,Maintenance,Hawassa Main,420,2/27/2018 6:19,,0,-0.045370682479691,-0.2244845359089475,0
Addis Ababa,2021-02-18,5.6,Maintenance,Hawassa Main,518,2/18/2021 5:36,,0,-0.2716687047388494,0.1147118411719763,0
Dire Dawa,2019-02-24,4.94,Equipment Failure,F1,556,2/24/2019 4:56,,0,-0.4791085584764109,0.2462369669788651,0
Bahir Dar,2017-10-23,7.53,Maintenance,Bahir Dar East,657,10/23/2017 7:31,,0,0.334935716039172,0.5958169066234907,1
Mojo,2022-05-23,7.33,Equipment Failure,Mojo Central,297,5/23/2022 7:19,,0,0.2720751543005169,-0.6502106010207193,1
Addis Ababa,2019-11-29,2.78,Equipment Failure,Legetafo,1200,11/29/2019 2:46,QR,1,-1.1580026252538858,2.4752417306535075,2
Mojo,2019-08-17,6.19,Maintenance,Mojo Industrial,181,8/17/2019 6:11,,0,-0.0862300476098168,-1.0517083534838536,0
Dire Dawa,2018-10-08,7.09,Maintenance,F4,511,10/8/2018 7:05,,0,0.1966424802141307,0.0904835285233388,1
Addis Ababa,2021-03-07,7.27,Equipment Failure,Fedis,269,3/7/2021 7:16,,0,0.2532169857789202,-0.747123851615269,1
Addis Ababa,2018-02-20,3.31,Equipment Failure,Mekanisa,1027,2/20/2018 3:18,,0,-0.9914221366464496,1.87645628948004,2
Addis Ababa,2018-02-13,9.16,Maintenance,Kality 2,1135,2/13/2018 9:09,,0,0.8472492942092107,2.250264541773303,2
Addis Ababa,2019-02-01,1.28,Equipment Failure,Bedesa,182,2/1/2019 1:16,QR,1,-1.6294568382937984,-1.0482471659626196,0
Bahir Dar,2021-05-23,4.9,Accident,Bahir Dar East,451,5/23/2021 4:54,,0,-0.4916806708241419,-0.1171877227506961,0
Addis Ababa,2018-08-26,9.58,Maintenance,Hawassa Main,480,8/26/2018 9:34,,0,0.9792564738603864,-0.0168132846349125,1
Addis Ababa,2021-12-26,7.2,Equipment Failure,Hawassa Main,416,12/26/2021 7:12,,0,0.2312157891703911,-0.2383292859938832,1
Addis Ababa,2022-06-26,3.87,Maintenance,Hawassa Main,341,6/26/2022 3:52,,0,-0.8154125637782156,-0.4979183500864269,0
Dire Dawa,2020-04-29,8.64,Maintenance,F1,577,4/29/2020 8:38,,0,0.6838118336887077,0.3189219049247774,1
Mojo,2017-05-31,7.24,Maintenance,Mojo Central,238,5/31/2017 7:14,,0,0.2437879015181221,-0.8544206647735203,1
Addis Ababa,2017-12-06,9.76,Equipment Failure,Harer Water,103,12/6/2017 9:45,,0,1.0358309794251757,-1.321680980140099,1
Addis Ababa,2018-10-10,9.09,Equipment Failure,Hawassa South,673,10/10/2018 9:05,,0,0.8252480976006813,0.6511959069632334,1
Addis Ababa,2018-07-31,7.71,Accident,Addis East2,991,7/31/2018 7:42,,0,0.3915102216039614,1.7518535387156189,2
Dire Dawa,2019-03-15,6.37,Maintenance,F3,382,3/15/2019 6:22,,0,-0.0296555420450273,-0.3560096617158363,0
Addis Ababa,2017-01-02,2.47,Maintenance,Hawassa Main,551,1/2/2017 2:27,QR,1,-1.255436495948801,0.2289310293726955,0
Dire Dawa,2020-10-29,3.87,Maintenance,F5 ,655,10/29/2020 3:52,,0,-0.8154125637782156,0.5888945315810229,0
Bahir Dar,2019-04-11,5.61,Equipment Failure,Bahir Dar West,328,4/11/2019 5:36,,0,-0.2685256766519165,-0.5429137878624678,0
Addis Ababa,2018-02-11,7.59,Equipment Failure,Line1,165,2/11/2018 7:35,,0,0.3537938845607684,-1.1070873538235964,1
